,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
MSTRG.54450,1387.662018,6.868062399,0.59887928,11.46819171,1.91E-30,2.32E-11
MSTRG.58743,137.6393259,-0.971587373,0.188829894,-5.145304858,2.67E-07,0.027332945
MSTRG.9609,40.92047286,-1.79145406,0.367074063,-4.880361322,1.06E-06,0.042498797
MSTRG.9604,11.90093454,-1.495451801,0.290656344,-5.145085704,2.67E-07,0.027332945
MSTRG.9603,13.4258063,-1.158558251,0.228277857,-5.075210829,3.87E-07,0.030116723
MSTRG.44338,3411.394811,4.345578046,0.373291771,11.6412372,2.54E-31,9.92E-12
MSTRG.19787,85.8835995,0.842868109,0.165347046,5.09756981,3.44E-07,0.029489719
MSTRG.35274,1182.580266,0.652848281,0.132423781,4.929992744,8.22E-07,0.038902185
MSTRG.44535,232.8565482,1.110166534,0.211551742,5.247730512,1.54E-07,0.023031123
MSTRG.53666,25.26572616,-1.136806735,0.199391869,-5.701369585,1.19E-08,0.009384615
MSTRG.55628,12.90539441,-1.818854839,0.375388212,-4.845263598,1.26E-06,0.044981172
MSTRG.55625,169.6117334,2.150728315,0.248473124,8.655778469,4.90E-18,2.38E-06
MSTRG.8059,67.53902192,2.368425219,0.392160719,6.039424919,1.55E-09,0.004395745
MSTRG.11648,151.9415905,1.280903732,0.255393737,5.01540776,5.29E-07,0.033488847
MSTRG.7644,303.0415861,1.196236143,0.237780408,5.030844025,4.88E-07,0.03258732
MSTRG.7646,1310.192215,2.010886752,0.3666071,5.485127683,4.13E-08,0.014473892
MSTRG.7647,30.48390043,2.183768177,0.333205393,6.553820017,5.61E-11,0.001272487
MSTRG.32360,135.3695398,-1.677582702,0.301161445,-5.57037672,2.54E-08,0.012266883
MSTRG.23878,117.7416572,2.257696009,0.466689789,4.837680324,1.31E-06,0.045571425
MSTRG.33155,20.3750218,-1.760932494,0.275930858,-6.381788919,1.75E-10,0.00200755
MSTRG.54285,171.8176671,0.675438119,0.13666682,4.942224597,7.72E-07,0.038018957
MSTRG.32688,12.53350412,-23.39195401,2.933956257,-7.972836664,1.55E-15,2.12E-05
MSTRG.39974,901.1453813,1.904322027,0.268187291,7.100716884,1.24E-12,0.000285525
MSTRG.39977,410.8904165,1.736205555,0.176599805,9.831299387,8.25E-23,2.63E-08
MSTRG.30441,278.3542291,1.175335069,0.230400261,5.10127491,3.37E-07,0.029377916
MSTRG.157,259.2797846,3.085255111,0.642494217,4.801996705,1.57E-06,0.047916869
MSTRG.8983,370.0333383,1.782626898,0.241858122,7.370548002,1.70E-13,0.000126685
MSTRG.20207,28.93325545,1.207756369,0.249172485,4.847069571,1.25E-06,0.044970429
MSTRG.16644,448.7882965,0.687107527,0.120954506,5.680710445,1.34E-08,0.009845697
MSTRG.50335,427.5334915,1.958468588,0.267499427,7.321393576,2.45E-13,0.000148113
MSTRG.41987,139.8782734,1.084036474,0.204325155,5.305447946,1.12E-07,0.02060001
MSTRG.41988,195.2795132,1.152364329,0.239835699,4.80480734,1.55E-06,0.047709467
MSTRG.44007,678.324327,1.535046124,0.305729276,5.020932719,5.14E-07,0.033214498
MSTRG.45359,16.34098631,-5.02351811,0.959712751,-5.234397589,1.66E-07,0.023493798
MSTRG.48050,37.0071622,-1.223325786,0.220095018,-5.558171187,2.73E-08,0.01254767
MSTRG.13963,7.33001263,3.716869217,0.737741756,5.038171132,4.70E-07,0.032177068
MSTRG.27424,153.4793567,3.012989961,0.418616053,7.197502203,6.13E-13,0.000215726
MSTRG.42387,11.17247116,3.447746126,0.432790745,7.966312053,1.63E-15,2.14E-05
MSTRG.24029,157.1644488,1.091707235,0.184787996,5.907890435,3.47E-09,0.005958575
MSTRG.24875,11.67268137,4.814256377,0.622594293,7.732573896,1.05E-14,4.41E-05
MSTRG.28143,523.0935056,0.842967913,0.15219588,5.538703905,3.05E-08,0.013045401
MSTRG.21234,186.6558959,-0.79592526,0.141051726,-5.642789944,1.67E-08,0.010436233
MSTRG.47365,2901.473069,0.96296194,0.146389744,6.578069682,4.77E-11,0.001191246
MSTRG.52672,761.6163904,0.518666857,0.102252096,5.072432543,3.93E-07,0.030131385
MSTRG.7721,886.5610609,5.227844832,0.510660724,10.23741319,1.35E-24,5.11E-09
MSTRG.27816,373.6134291,1.182285516,0.22061015,5.359161919,8.36E-08,0.018731672
MSTRG.49645,59.98196612,-1.414690428,0.282652355,-5.005054457,5.58E-07,0.034170334
