"","baseMean","log2FoldChange","lfcSE","stat","pvalue"
"MSTRG.31368",1842.31222770435,-0.164851602258792,0.243942461012577,-0.675780680306792,0.499179902624568
"MSTRG.20569",50.3841329780331,0.131235056109771,0.52938358064806,0.247901636747244,0.804210513489226
"MSTRG.20561",1173.06230807845,-0.0989749613484594,0.173058737795631,-0.571915423683149,0.567379274337719
"MSTRG.20563",178.355950089826,-0.0636733659943986,0.275780145779319,-0.230884517862829,0.817404518766975
"MSTRG.23805",206.785004357057,0.198775699335346,0.285545501874584,0.696126179647024,0.486349812718331
"MSTRG.31862",77.5788398058316,-0.394542751770794,0.362029263996455,-1.08980900443081,0.275797286662972
"MSTRG.31863",535.815542164861,0.136528408949951,0.264918047070847,0.515360921837987,0.606300834584599
"MSTRG.31860",14.8892803204295,-2.66804192070915,0.704201272650578,-3.78874907548345,0.000151407744575273
"MSTRG.31866",116.176180317035,-0.656166714876327,0.350180631080618,-1.87379499788858,0.0609586861211897
"MSTRG.31867",191.91690120589,-0.44717599499331,0.332348435673378,-1.34550353482867,0.178462680548243
"MSTRG.31864",265.377070502076,-0.312441000486164,0.448257693795293,-0.697012019672878,0.485795271714307
"MSTRG.31865",902.277480347247,0.0295910522555529,0.171657565433092,0.172384200957847,0.86313549205916
"MSTRG.31868",2534.51144606992,0.117459248398002,0.172418030655797,0.681246897155954,0.495715278136637
"MSTRG.759",702.103752680682,-1.5322359298459,0.597091449692746,-2.5661662558296,0.0102829527884064
"MSTRG.5093",120.244051793097,-0.336694258141187,0.442125093060131,-0.761536188346122,0.446336872443107
"MSTRG.5092",57.1367724253856,-0.421371039075588,0.578685230422005,-0.72815239948029,0.466520300632029
"MSTRG.5091",234.503743504072,0.110049554761806,0.312769369890123,0.351855281738321,0.724946797284353
"MSTRG.5090",114.293341867426,0.840515117326893,0.311632871462089,2.69713240898961,0.00699394544880056
"MSTRG.5097",198.087917101847,0.0266368762339414,0.31147480822087,0.0855185572987109,0.931849142923421
"MSTRG.35155",25.9294359246013,0.13969817156601,0.700256645557327,0.199495674125058,0.841875026895218
"MSTRG.5099",215.974462334473,-0.0837038074014544,0.268383270753529,-0.311881613061957,0.755130496683124
"MSTRG.5098",47.4492339035115,0.278622336664353,0.399217625083519,0.697920931236598,0.485226643574691
"MSTRG.531",80.8216310140041,0.0212845651364274,0.397376244149546,0.05356275179957,0.95728353364615
"MSTRG.752",59.5179675598505,0.412566036297411,0.65774635030794,0.62724184802281,0.530500715621863
"MSTRG.5752",25.3808633948101,-0.672856742947929,0.602133019274382,-1.11745531536997,0.263799695225246
"MSTRG.37420",57.7670399925238,0.102119318903259,0.625973101655823,0.163136912166246,0.870410637373974
"MSTRG.25303",33.8298073552456,0.954281077749392,0.630245980686136,1.51414067997782,0.1299901630048
"MSTRG.751",3566.3295728085,0.0524986939488544,0.185474018508991,0.283051471957565,0.777137380691981
"MSTRG.5756",42.0059705658685,-0.0581986762938832,0.409962186396256,-0.141961083790373,0.887110744934406
"MSTRG.5542",68.4387980021479,-0.164118424115862,0.585398645786679,-0.280353269173204,0.779206485742913
"MSTRG.21210",38.5925445830352,0.160492799691902,0.471024881507137,0.340731044140118,0.733306065818478
"MSTRG.16019",106.404899852229,-0.253179377973438,0.3774152061925,-0.670824529111061,0.502332319308757
"MSTRG.16015",2587.61235147833,0.0919773758519481,0.366048698646062,0.251270872406194,0.801604693330646
"MSTRG.16016",46.6223245508015,-0.352774835969583,0.631088841784908,-0.558993936530125,0.576165858346277
"MSTRG.16012",29.8604196756754,-0.305579649040877,0.500883564405235,-0.610081206005894,0.541808015655847
"MSTRG.11542",18.7244966508703,-0.951479559996105,0.683667646197387,-1.39172822538599,0.164004711765139
"MSTRG.11547",43.9735327958463,0.127902293153654,0.476534060296159,0.268401157042509,0.788390548986388
"MSTRG.22544",79.2603991893804,0.510943257109133,0.397137724757637,1.28656439632107,0.198246160020135
"MSTRG.22547",232.188559160468,1.78231609414932,0.312448590457055,5.70434992694996,1.16787936219743e-08
"MSTRG.22546",21.6706062211533,-1.22169208456798,0.693245329967148,-1.76227957370571,0.0780220732891435
"MSTRG.22540",505.071798398727,-0.230759073211311,0.190878809893997,-1.20892975673654,0.226689832910821
"MSTRG.22543",15.4792472540233,-0.33302027283929,0.581292255680443,-0.572896455414612,0.566714804726267
"MSTRG.22542",12.1858582022786,0.299668822526978,0.592996997994467,0.505346272477713,0.613315648011505
"MSTRG.26654",54.3226707536901,-0.983998825654568,0.70131259640933,-1.40308163676593,0.160592496376324
"MSTRG.26657",130.148105784979,0.662193152723494,0.45962610889777,1.44072136004523,0.149663417914439
"MSTRG.26656",18.5077643831496,-0.275609150210405,0.58495347404136,-0.471164224919054,0.637523464030153
"MSTRG.26651",29.4015028395156,0.6556572009626,0.519308864792823,1.2625573053219,0.206748319666804
"MSTRG.26658",351.84105625305,0.300009579551786,0.25296719716051,1.18596238136531,0.235637155949784
"MSTRG.6019",29.7836662106743,0.855679009694582,0.650109914226947,1.31620667670032,0.188104683358933
"MSTRG.6012",1601.46890171916,-0.257993549694952,0.229993468342041,-1.12174294146158,0.261971752832827
"MSTRG.6013",55.9787656204513,-0.733515502499518,0.45829736532554,-1.60052306209197,0.109482594978831
"MSTRG.6011",92.1887460894636,-0.66412548650935,0.313296086060829,-2.11980141488395,0.0340227959434118
"MSTRG.6015",55.590676641473,-0.951727843433239,0.411018175003624,-2.3155371253956,0.0205835552467573
"MSTRG.11094",229.578153430614,0.344818407669361,0.25446243716923,1.35508569164587,0.175390256845291
"MSTRG.22894",115.735996646049,0.721392028428654,0.354347382710513,2.03583281160567,0.0417671464231381
"MSTRG.22890",101.427557094992,-0.347086832877887,0.334797762300898,-1.036705951953,0.299872917294056
"MSTRG.18154",14.6148681727089,0.539819096578221,0.689399051416006,0.78302848759285,0.433610383417163
"MSTRG.671",99.2533124217433,-0.458591316979766,0.332786419418531,-1.37803495040769,0.168192497571565
"MSTRG.18358",117.216828276979,-0.516356800704365,0.545597517099387,-0.946406067698993,0.343941511765208
"MSTRG.670",33.1960763466607,0.271396769571488,0.539604882951414,0.502954621327851,0.614996177000302
"MSTRG.51839",306.781393035008,-0.460837388473876,0.270925787088036,-1.70097277718392,0.0889480991662246
"MSTRG.51838",187.263581096392,-0.00456438621154727,0.29617728867251,-0.0154109933006856,0.987704293083104
"MSTRG.51834",64.6885622263276,1.0112165078809,0.396167237803207,2.55249907460348,0.0106953193659046
"MSTRG.51833",27.2197150088734,0.181769664728099,0.463911662097367,0.391819563031268,0.695191539304095
"MSTRG.51832",14.7906430241757,-0.410677102026041,0.621268402050251,-0.661030080832637,0.50859302280247
"MSTRG.54162",32.8173579285483,-1.21966842945499,0.621844041447718,-1.96137350872652,0.0498354679497117
"MSTRG.48602",80.1598542745389,0.13921689864541,0.373258462660723,0.372977206338529,0.709165408595089
"MSTRG.27218",45.8379367918422,-1.0030927900342,0.491638268280533,-2.04030657243675,0.0413198006104424
"MSTRG.15735",253.322936012764,0.0280513123228046,0.255755942283773,0.109680002240888,0.91266316061869
"MSTRG.24493",307.627617225418,-0.121889864874948,0.285937994725702,-0.426280757098671,0.669903277953711
"MSTRG.24495",337.093990411583,-0.555058717868012,0.225330084944089,-2.46331384469028,0.0137659359059705
"MSTRG.24497",969.996141171933,0.0976613321491767,0.284137606798669,0.343711391285056,0.731063343553194
"MSTRG.24496",816.893282327053,-0.433596074976583,0.217951042459925,-1.989419596634,0.0466549083948188
"MSTRG.24498",711.765266184606,0.760155953169176,0.228521056918798,3.32641535716023,0.000879707330716535
"MSTRG.47831",313.142443987475,-0.0122866806808917,0.268553378099717,-0.0457513540430295,0.96350843202607
"MSTRG.20970",26.5611700679474,-0.0678902106320042,0.664270177553822,-0.102202707461609,0.918595778767434
"MSTRG.20976",13.9667720763155,-0.304907444758078,0.624814902127943,-0.487996434975621,0.625552366241471
"MSTRG.20977",187.998550494732,-0.922288470130331,0.303623219164745,-3.0376084960416,0.00238463544107374
"MSTRG.20978",554.341883701073,-0.0173052674506655,0.43944918840949,-0.0393794502461113,0.968587863527324
"MSTRG.40692",108.259036675793,-0.235276038575886,0.326170178999048,-0.721329090531519,0.470707062829368
"MSTRG.50643",237.172263823056,-2.25441212287264,0.298677422432973,-7.54798305311663,4.42050427280212e-14
"MSTRG.9190",410.022806256965,0.916206754696615,0.260731656689724,3.5139835581489,0.000441440135751109
"MSTRG.40694",141.408800435382,-0.0522527950301925,0.261447193158412,-0.199859843201806,0.841590197241662
"MSTRG.39970",125.012390743406,-0.471730974170132,0.340911077941889,-1.38373612561379,0.166439267624037
"MSTRG.14062",16.0113814780196,0.0264458387362539,0.637261063216091,0.0414992226306573,0.966897912572654
"MSTRG.14064",11.9855041063558,-1.08253007559583,0.691077760700849,-1.56643743606796,0.117246244597383
"MSTRG.10765",65.7458362158959,0.123919532006889,0.549289271550413,0.225599767599896,0.821512721619385
"MSTRG.14069",19.9238531075812,-1.64534636396923,0.681435279219615,-2.41453064457346,0.015755497560572
"MSTRG.13233",321.665122468875,-0.0473328495170509,0.20364768577982,-0.232425177510862,0.816207795468762
"MSTRG.13232",69.3421421197781,0.601813149261726,0.3442856032375,1.74800556166902,0.0804630643687275
"MSTRG.13230",223.547598851769,0.444930844221036,0.284201426363215,1.56554754110349,0.117454579292255
"MSTRG.13237",49.7727102371594,-0.106949620395557,0.398900602109166,-0.268110952528191,0.788613915478503
"MSTRG.13235",81.8043613670143,0.0477764196857276,0.437520620075275,0.10919809831479,0.913045368615873
"MSTRG.13234",707.703841646043,-0.0149213491331845,0.24322173108465,-0.0613487498285726,0.951081467138633
"MSTRG.13239",24.1436950042602,-1.00865303716038,0.612066546300368,-1.64794668693654,0.0993636117982939
"MSTRG.13238",61.5312757524328,0.154579712761104,0.406993474662432,0.379808823444443,0.704087332146151
"MSTRG.12726",54.497863399607,-0.551150152256457,0.540356018008656,-1.01997596748821,0.307739858638031
"MSTRG.47303",118.143605294058,-0.180395697236166,0.46428757672998,-0.388543020053885,0.697614224340464
"MSTRG.12724",13.0170971866396,0.61935291822545,0.628264031881833,0.985816291870646,0.324223269574877
"MSTRG.47307",54.5223519072772,0.112140673662083,0.607392902225208,0.184626249749135,0.853522195560654
"MSTRG.12720",122.971293254994,-0.205934276490818,0.347175795288301,-0.593170028802863,0.553067368293236
"MSTRG.12721",23.3715967665299,-0.303302068963768,0.63485610141764,-0.477749317186197,0.6328286383634
"MSTRG.38102",132.735061979131,0.880552093388247,0.540458103667857,1.62926984980393,0.103255905829611
"MSTRG.38100",12.7015476886014,-1.30743886700032,0.659487432691967,-1.9825076296958,0.047422454307448
"MSTRG.18442",312.763049094152,0.0250326444830197,0.243034223131163,0.103000491702397,0.917962580708234
"MSTRG.33136",387.299338846662,0.121419514707363,0.259762949259242,0.467424299938122,0.640196340422891
"MSTRG.33137",168.256220573641,0.0992711503051889,0.268745480253237,0.369387236621231,0.711839110065179
"MSTRG.33134",12.0910916722649,-0.390399678865607,0.704198080648171,-0.554389012969572,0.579312643699396
"MSTRG.17000",39.440962551877,-0.744133191832654,0.432837247635085,-1.71919860385956,0.0855782149594888
"MSTRG.33130",152.970309149429,-0.294548537853519,0.269763369060914,-1.09187744384601,0.274886973288644
"MSTRG.33131",48.9819487105968,-0.365230587918665,0.402687130084307,-0.906983513086697,0.364415515828848
"MSTRG.33138",21.6356786065722,-0.0113590080614764,0.574539908621302,-0.0197706162636015,0.984226358125414
"MSTRG.33139",150.293232983209,-0.299076315962577,0.332401788663165,-0.899743401398005,0.368256820667333
"MSTRG.53526",13.2423586426559,0.472780122334685,0.624351254675072,0.757234199170036,0.448909564643711
"MSTRG.1894",265.065761252006,1.31400058948401,0.338089525592217,3.88654628439712,0.000101680546703578
"MSTRG.53523",42.6482920385681,-0.0103973614876588,0.69920805822992,-0.0148701968824276,0.988135736736121
"MSTRG.1891",23.7238149457524,0.642527430397001,0.653911842265439,0.98259029561386,0.325809122509093
"MSTRG.44761",255.935928519097,-0.129628158209069,0.230561563457729,-0.562227963174074,0.573960711662811
"MSTRG.44760",16.4130597536508,0.536660152063301,0.580092451254571,0.925128659927676,0.354898986679042
"MSTRG.44763",801.24113631126,0.201875338744887,0.283560886611537,0.711929424248998,0.476508480403804
"MSTRG.12183",74.1888324170759,0.562769114827908,0.469519882780823,1.19860550206053,0.230681377770385
"MSTRG.48682",22.4859993090012,0.315820633363097,0.667044045483698,0.473462937719628,0.635882936703002
"MSTRG.48683",13.3692078420395,-0.200117628994842,0.644555663658954,-0.310473773294974,0.756200700639562
"MSTRG.48680",168.943057543466,-0.320993976955578,0.35391681154614,-0.906975782114634,0.364419604161463
"MSTRG.2273",24.9867613572704,3.84360231953929,0.683473273343009,5.62363221715963,1.86983526320384e-08
"MSTRG.2270",52.1591449022532,-0.301789685688569,0.646856735759644,-0.466547952591324,0.640823332013369
"MSTRG.16359",67.435710977983,-1.04947406345195,0.453653648155592,-2.31338173454302,0.0207016604311306
"MSTRG.16358",105.018406532442,-0.0469955974239142,0.324535293608225,-0.144808895517683,0.884861758652906
"MSTRG.16353",25.2036888356056,-0.636260713646664,0.531846977087934,-1.19632289184087,0.231570578844794
"MSTRG.16351",81.2151777810932,-0.696762576635441,0.344276373649626,-2.02384662429535,0.0429859352668742
"MSTRG.16350",43.8571292907785,-0.43066260503147,0.482147489894844,-0.893217561135488,0.371740675506491
"MSTRG.16357",150.37362087438,-0.553446988579889,0.28834811202904,-1.91937094606033,0.054937405173219
"MSTRG.16356",697.914310029607,-0.206199068194639,0.286162263380491,-0.720566946035334,0.471175996709719
"MSTRG.16355",54.4961034125072,0.285815307307711,0.406837096479779,0.702530103033307,0.482348635264373
"MSTRG.32666",14.5070434858206,0.376587873193278,0.662330030026899,0.568580399680781,0.569640929393175
"MSTRG.26546",107.538324544951,0.28169437955114,0.304846727720918,0.924052495682442,0.355458984641587
"MSTRG.23309",63.752120527499,-0.317280449863194,0.405009046437853,-0.783391019666717,0.43339752806522
"MSTRG.3638",86.2388929837522,-0.213366630207708,0.344268141952377,-0.619768733167367,0.53541005651689
"MSTRG.21611",1782.35240520825,-0.0974661908630827,0.224355215345587,-0.434428015024969,0.663977657704685
"MSTRG.4945",19.8023117100178,0.757110480655597,0.576498338355214,1.31329169623573,0.18908467553764
"MSTRG.41300",62.348481304201,-0.0394199605018603,0.425880916417397,-0.092560992949554,0.92625233377773
"MSTRG.41301",22.0407516096189,2.73928204439157,0.672728098661292,4.07190074242871,4.66310509979578e-05
"MSTRG.41302",288.664535517342,-0.04994821935104,0.20575129388427,-0.24276017131214,0.808191191379199
"MSTRG.41303",587.976130973823,-0.00188143138686362,0.269363583524353,-0.0069847280847952,0.994427038613918
"MSTRG.41305",74.3097599550988,-0.54550472661079,0.39384323861239,-1.38508084722425,0.166027747642264
"MSTRG.41306",72.6458426312372,-0.536200637019033,0.498722318360261,-1.075148669468,0.282308172460535
"MSTRG.41307",283.373844233123,-0.106753648830696,0.316007306570248,-0.337820191530808,0.735498692874061
"MSTRG.41309",24.7373069308112,-0.829861722950647,0.704147265765789,-1.17853432555495,0.238583656270171
"MSTRG.46824",14.5675701602235,0.429951213340623,0.703292871634035,0.611340212139037,0.540974374762323
"MSTRG.46825",724.717558713244,0.17064261587377,0.359028601978001,0.475289753890488,0.634580461136991
"MSTRG.46826",797.742351315847,0.088755740797351,0.188979733783435,0.469657454904992,0.638599768827745
"MSTRG.46820",136.775129197176,0.249077746926943,0.274479939264396,0.907453373803819,0.36416709547217
"MSTRG.46822",386.727187294018,0.289458547637347,0.354041728980989,0.817583137644461,0.41359525928836
"MSTRG.24652",230.870406212369,-0.353415112399071,0.29914978389348,-1.1813985215009,0.237444445102431
"MSTRG.46828",63.6555883034102,0.421536959257316,0.47274174586449,0.891685498361189,0.37256152854125
"MSTRG.46829",69.4083963710634,-0.154606674345807,0.374038438891045,-0.413344347185779,0.679354342857784
"MSTRG.59165",1134.83245407423,0.0256692165410428,0.182501863832895,0.140651804874423,0.888145020620546
"MSTRG.59164",32.4640576352602,-0.782628154041664,0.61132851486454,-1.2802088157381,0.200471706301239
"MSTRG.51312",15.6643945262082,0.248970877740873,0.556849967315285,0.447105849608332,0.654798635664595
"MSTRG.51316",571.759999469398,0.226922873496608,0.491661170635641,0.461543207089614,0.644408929922833
"MSTRG.6223",76.3479639099872,0.379679547625868,0.465437699117593,0.815747302690971,0.414644678577498
"MSTRG.51314",553.602111103257,-0.370997375753476,0.667481632751075,-0.555816606105524,0.578336232110428
"MSTRG.51315",1382.10286098498,0.28262102174266,0.302454096624483,0.93442616548042,0.350084105899555
"MSTRG.8621",24.28836491749,0.325585028982862,0.704311953133913,0.462273893740033,0.643884918447048
"MSTRG.8625",75.7608956634315,0.336475541953963,0.350604346391409,0.959701570779523,0.33720543249759
"MSTRG.4369",12.1718847611753,-0.347686950501793,0.696456954014987,-0.499222455167432,0.617622676986806
"MSTRG.4362",691.266564250219,0.452981211411112,0.17255848846783,2.62508796543824,0.00866265840804143
"MSTRG.4360",1477.85653643137,-0.111386898414448,0.284798280695128,-0.391108043709316,0.695717375236564
"MSTRG.4361",1599.67373127354,0.00288489324951046,0.25842412585029,0.0111634052742495,0.991093076285282
"MSTRG.4366",32.7904976900184,0.411123016678887,0.649882386639627,0.632611415743543,0.526987430442512
"MSTRG.4367",136.776627047759,-1.52843827283458,0.657310061264575,-2.32529267830478,0.0200563155352434
"MSTRG.4365",470.906092569616,-0.162452814045556,0.246805719443609,-0.658221431868697,0.510395855167712
"MSTRG.6229",19.5754144552726,1.04197471147794,0.561204457380168,1.85667575831831,0.0633572984256547
"MSTRG.1707",21.351512723741,-1.25026477337495,0.658244380258364,-1.89939300793455,0.0575128221359969
"MSTRG.7833",23.2728910515488,0.321772533950132,0.571893531056314,0.562644122509663,0.573677240699299
"MSTRG.34824",60.8132949905481,0.227739692839218,0.525295292864494,0.433546037691159,0.664618127913952
"MSTRG.7831",15.8837165845599,-0.311431403189223,0.604703610529947,-0.515014955700847,0.606542569138226
"MSTRG.34826",44.5669100074087,0.725904750892679,0.612536627777031,1.18507974539755,0.235985918532761
"MSTRG.34821",33.6307149910979,-0.507435599210131,0.586524795038272,-0.865156261939481,0.386953027966937
"MSTRG.9287",18.1958817491229,-0.866606560928705,0.66548289301087,-1.30222214579834,0.192840456812943
"MSTRG.9288",263.891069112533,-0.137698279578903,0.219803071460199,-0.626462035603703,0.531011930678392
"MSTRG.9289",76.4797315291388,-0.68170986894216,0.356667834070687,-1.91132982518141,0.055962208556771
"MSTRG.58695",426.616218443727,-0.0719502084129127,0.232242217505433,-0.309806757727972,0.756707912366065
"MSTRG.58690",175.898839042455,-0.0265186447020285,0.273561860904823,-0.0969383839337707,0.92277532636276
"MSTRG.58693",18.6744757360379,-1.05386154887789,0.652647727040036,-1.61474790337122,0.106365299146674
"MSTRG.40891",236.94476771113,-0.0929770243676044,0.277412740617912,-0.335157729816252,0.7375061064725
"MSTRG.40897",141.030861307602,1.37135077942981,0.472042367021974,2.90514342617466,0.00367084845594308
"MSTRG.40896",218.286857284162,-0.0300919032002094,0.259206381508122,-0.116092447358463,0.907579274476266
"MSTRG.40894",55.3827058926455,0.357886200115288,0.501749505115573,0.713276637976659,0.475674590900644
"MSTRG.40898",26.2725675942836,-0.195021345667486,0.618574507570529,-0.315275432919858,0.75255253624522
"MSTRG.54858",199.045763248132,0.395542122574714,0.684894230515736,0.577522929747656,0.56358625343786
"MSTRG.54854",84.2988347724425,0.716116408166381,0.477953767379068,1.49829639819206,0.134056259465145
"MSTRG.54855",84.2988347724425,0.716116408166381,0.477953767379068,1.49829639819206,0.134056259465145
"MSTRG.54850",262.757288603443,0.204628182457848,0.229076472620254,0.893274547653201,0.371710164755928
"MSTRG.54851",136.64919645705,0.375538839028542,0.281414571598171,1.33446835000701,0.182050412768156
"MSTRG.58349",149.271710220778,-0.319037188885786,0.319329161999677,-0.999085667240468,0.317753193672026
"MSTRG.58343",732.447800288534,-0.461501879701644,0.390010638490705,-1.18330587464897,0.236687945414183
"MSTRG.58340",199.253781384503,-0.268167236062952,0.25561640367058,-1.04910026200254,0.294131975552253
"MSTRG.58341",135.945306549629,-0.0189075023166272,0.407493917870718,-0.0463994712250547,0.962991857961908
"MSTRG.50191",65.6271462873102,0.0355885088028532,0.367333951339303,0.0968832547960708,0.922819106979754
"MSTRG.15078",17.2230846032576,0.353974600359789,0.598997053214004,0.59094547871394,0.554556952476676
"MSTRG.50196",125.823579709692,-0.0071068214337237,0.309916095528713,-0.0229314370445961,0.981704963849059
"MSTRG.50194",720.659945362439,-0.027917454789523,0.358892858355641,-0.0777877133510931,0.937996920158607
"MSTRG.15073",66.5348364575214,-0.141575323481888,0.371017647695559,-0.381586494230749,0.702768103586255
"MSTRG.15072",17.3962210239726,0.365699153827537,0.64853937663202,0.5638811874873,0.572834993889992
"MSTRG.50199",540.596829027252,-0.66336013230503,0.19079119775228,-3.47689065386719,0.000507264649873536
"MSTRG.50198",337.753766456178,0.149916616353202,0.196516733142152,0.762869471500722,0.445541244430301
"MSTRG.15077",38.9628746939645,0.157719358403794,0.626037912259628,0.251932599152854,0.801093161601584
"MSTRG.15074",291.465439478143,0.734803123150362,0.240538995628915,3.0548191208213,0.00225196293438396
"MSTRG.10249",76.4574548713321,0.0472151833452667,0.579337765591141,0.0814985422141254,0.935045484168519
"MSTRG.10243",184.892136385964,-0.468549203499797,0.475776760330197,-0.984808932606578,0.324717932103644
"MSTRG.10241",59.7064473461261,0.253631891989038,0.540398019459829,0.469342748965964,0.638824663495033
"MSTRG.10240",12.6770125139553,0.109678746317093,0.624256216648587,0.175695080628784,0.860533500276882
"MSTRG.10247",44.7595889262035,-0.468976609823128,0.499334609062203,-0.939203094101387,0.347626480748844
"MSTRG.10244",624.890576314801,-0.138351402473365,0.226354104942627,-0.61121667092555,0.541056148226589
"MSTRG.18759",18.808860735736,-0.401381806475327,0.542533797626559,-0.739828206521447,0.45940424155608
"MSTRG.40318",154.147659106709,0.161550312687823,0.364921644715706,0.442698631410806,0.657983732501589
"MSTRG.5709",23.8782388913564,0.500996797262495,0.514114447424239,0.974484961028689,0.329815802723593
"MSTRG.40319",92.5700481561687,0.386659446480102,0.373170535933469,1.03614677271583,0.300133674285605
"MSTRG.5703",29.1279050292961,0.287285860017641,0.461737128592471,0.622184880157643,0.533820306917336
"MSTRG.5700",139.343759138115,0.187243152153759,0.335618809971755,0.557904225241478,0.576909786150414
"MSTRG.44180",61.4443896443539,-0.48878908337816,0.508732267812375,-0.960798271122109,0.336653608058672
"MSTRG.37155",18.5603983898143,0.507623139852974,0.614408514689203,0.826198087618877,0.408691732899457
"MSTRG.37157",105.266293681834,-0.161837452190654,0.465829134711492,-0.347418055529926,0.728277270766192
"MSTRG.37152",22.3960449003497,0.559343598974282,0.557533119079355,1.00324730465863,0.315741554114743
"MSTRG.7709",95.6672394292073,-0.207227477959593,0.315605790372059,-0.65660226865704,0.511436689771202
"MSTRG.7708",148.227992184081,-0.196984926849303,0.374154555115611,-0.526480098013069,0.598554676371404
"MSTRG.7704",23.1137641294326,0.752189984029791,0.603489428743802,1.2464012594148,0.2126171191234
"MSTRG.7700",25.4323443542317,-0.525110984532234,0.702209053346195,-0.747798653449359,0.454581614446697
"MSTRG.7702",161.896678463876,-0.0708588699693855,0.693036866999678,-0.10224401232239,0.918562993999112
"MSTRG.33891",12.9619813744489,-0.727232101055722,0.605462818996175,-1.20111768755914,0.22970555282658
"MSTRG.33890",14.3603567320775,-0.267527893092658,0.60633021421455,-0.441224743251856,0.659050302001327
"MSTRG.33893",214.339376506475,0.188524280303911,0.281919628611017,0.668716404149463,0.503676401258672
"MSTRG.40315",23.8742202060716,-0.791611629568919,0.701086161531157,-1.12912174423762,0.258846479727809
"MSTRG.34358",13.4928136442126,-0.214774333412828,0.703398346291046,-0.305338126746123,0.760108640562458
"MSTRG.14078",24.8391700705272,0.407833418238339,0.704347445122433,0.579023067468425,0.562573608485857
"MSTRG.37208",93.2210280435478,-0.868018318434006,0.573720791642693,-1.5129629796903,0.130289062702567
"MSTRG.34352",17.4071945788147,0.61106491369524,0.583437765526563,1.04735234810133,0.294937100730316
"MSTRG.1286",16.946979514332,-0.110646968730591,0.552605021873706,-0.200227946455178,0.841302311595129
"MSTRG.1287",16.3334458409363,-0.855319207151475,0.673134275251364,-1.2706516940206,0.203852587790465
"MSTRG.1285",145.625888820031,0.0819785110505591,0.270760953335001,0.302770802218038,0.762064536085133
"MSTRG.48241",349.683172126486,-0.000927837730770664,0.24987203844148,-0.003713251536898,0.997037260736825
"MSTRG.33275",80.305524708655,-0.184147590664941,0.394763075419889,-0.466476228733077,0.640874658931019
"MSTRG.49890",58.5956388966345,0.446946940280386,0.387697018001248,1.15282532371437,0.248982087983915
"MSTRG.49892",45.1453410726482,-0.212275825327233,0.59986125788211,-0.353874871127201,0.723432659988019
"MSTRG.44409",399.584708821803,0.211567858042732,0.22964601861781,0.921278145016895,0.356905228392175
"MSTRG.44401",339.967458038516,0.107944244314434,0.274208611759508,0.393657382318485,0.693834009845611
"MSTRG.44402",21.4896580970571,0.588221319975107,0.593780776661919,0.990637189842915,0.32186277115636
"MSTRG.44403",92.6080321936187,0.484520642095845,0.327902133587551,1.47763796714204,0.139504706312661
"MSTRG.44404",43.4568444236717,-0.292630209240521,0.56217081728172,-0.520536107967119,0.602689967965484
"MSTRG.44407",158.944004440838,0.182697560171284,0.310367533568773,0.588649070572973,0.556096709021078
"MSTRG.70",74.7731253340078,0.901144354120111,0.628507022262891,1.43378565743882,0.151633439147526
"MSTRG.44453",24.4809005651523,-0.190067620487904,0.6659265987976,-0.285418274072684,0.775323708860105
"MSTRG.44452",1126.44552908982,-0.250145082718378,0.369503880347042,-0.676975523189198,0.498421484443648
"MSTRG.31121",90.5951153484556,0.33966405118068,0.407195056248384,0.834155636146742,0.404193286939758
"MSTRG.478",12.4321662526517,-0.191507019504568,0.703503450812438,-0.272219019371415,0.785453618514614
"MSTRG.473",46.2224179824527,-0.513073744200039,0.573661034371128,-0.894384860499532,0.37111600991211
"MSTRG.470",46.3734501085988,0.0817060012596884,0.507503253046855,0.160996014841593,0.872096539393669
"MSTRG.477",22.9493454481072,0.428354203581047,0.532826182560806,0.803928593603155,0.421438215345844
"MSTRG.37986",60.0569439967138,0.694213921740981,0.418236210031128,1.65986087548305,0.0969424438253179
"MSTRG.14983",990.240444480719,0.424941371021389,0.206485570529472,2.05797126613619,0.039592891750088
"MSTRG.42358",83.5621548684829,-0.0674290910331055,0.382521817833852,-0.176275150565119,0.860077783310306
"MSTRG.36580",11.9807123203999,-0.0132873908744094,0.604688275273815,-0.0219739515676778,0.982468734157578
"MSTRG.21539",14.6095290904484,-1.30464865088434,0.637630724776584,-2.04608811995606,0.0407477016215758
"MSTRG.21538",96.6534735391006,-0.611909878459654,0.489912586132895,-1.24901848978762,0.211658311197804
"MSTRG.21533",101.95023872142,-0.641362068088839,0.464474742530743,-1.38083303430948,0.167330303821588
"MSTRG.21532",103.51343393962,0.517260274620309,0.471375593724437,1.09734208030019,0.27249188229056
"MSTRG.21535",662.725257967908,0.0347471266817324,0.266185780430605,0.130537125707926,0.896141483349178
"MSTRG.21534",17.7922529304902,1.10503365097179,0.648842421711216,1.70308477682061,0.0885522043763422
"MSTRG.21536",274.768859287615,0.120270743319115,0.240574997307053,0.499930352968519,0.61712411891562
"MSTRG.20151",63.4944004329492,0.314868325296581,0.452025882378901,0.696571452146737,0.486071026774746
"MSTRG.36632",279.072854528056,0.0688157004712122,0.305482844792425,0.225268625208635,0.821770305862035
"MSTRG.36633",85.9038291707184,-0.87054152203354,0.407839610221467,-2.13451930664806,0.0328002949672426
